Age,Gender,Disability,MaritalStatus,Caste,Aadhaar,Mobile,District,Scheme
70,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
60,Male,0,Widowed,GEN,1,1,GANDERWAL,IGNOAPS
88,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNOAPS
69,Male,0,Single,GEN,1,1,GANDERWAL,IGNOAPS
65,Male,0,Married,GEN,1,1,GANDERWAL,IGNOAPS
77,Male,0,Widowed,GEN,1,1,GANDERWAL,IGNOAPS
61,Female,0,Single,GEN,1,1,GANDERWAL,IGNOAPS
71,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
82,Male,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
70,Male,0,Widowed,GEN,1,1,GANDERWAL,IGNOAPS
76,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNOAPS
73,Male,0,Single,OBC,1,1,GANDERWAL,IGNOAPS
84,Male,0,Widowed,ST,1,1,GANDERWAL,IGNOAPS
88,Male,0,Single,OBC,1,1,GANDERWAL,IGNOAPS
61,Male,0,Single,GEN,1,1,GANDERWAL,IGNOAPS
89,Male,0,Married,GEN,1,1,GANDERWAL,IGNOAPS
62,Female,0,Single,ST,1,1,GANDERWAL,IGNOAPS
88,Male,0,Single,ST,1,1,GANDERWAL,IGNOAPS
82,Male,0,Married,ST,1,0,GANDERWAL,IGNOAPS
78,Female,0,Married,GEN,1,0,GANDERWAL,IGNOAPS
87,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
74,Male,0,Single,GEN,1,1,GANDERWAL,IGNOAPS
71,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
65,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNOAPS
69,Female,0,Married,GEN,1,1,GANDERWAL,IGNOAPS
89,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
66,Male,0,Single,ST,1,1,GANDERWAL,IGNOAPS
75,Female,0,Single,GEN,1,1,GANDERWAL,IGNOAPS
74,Male,0,Married,ST,1,1,GANDERWAL,IGNOAPS
76,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
66,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNOAPS
69,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
83,Female,0,Married,OBC,1,1,GANDERWAL,IGNOAPS
61,Male,0,Single,GEN,1,1,GANDERWAL,IGNOAPS
75,Male,0,Married,GEN,1,1,GANDERWAL,IGNOAPS
82,Female,0,Married,GEN,1,1,GANDERWAL,IGNOAPS
85,Male,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
81,Male,0,Married,OBC,1,0,GANDERWAL,IGNOAPS
82,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNOAPS
72,Male,0,Widowed,GEN,1,1,GANDERWAL,IGNOAPS
76,Male,0,Married,GEN,1,1,GANDERWAL,IGNOAPS
90,Male,0,Married,GEN,1,1,GANDERWAL,IGNOAPS
74,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNOAPS
74,Female,0,Married,ST,1,1,GANDERWAL,IGNOAPS
80,Male,0,Single,OBC,1,1,GANDERWAL,IGNOAPS
88,Female,0,Married,OBC,1,1,GANDERWAL,IGNOAPS
78,Female,0,Married,GEN,1,1,GANDERWAL,IGNOAPS
70,Female,0,Widowed,ST,1,1,GANDERWAL,IGNOAPS
56,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
73,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
49,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
73,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
66,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
58,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
66,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
48,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
65,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
63,Female,0,Widowed,GEN,1,0,GANDERWAL,IGNWPS
61,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
50,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
61,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
65,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
72,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
64,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
42,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
56,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
69,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
43,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
45,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
40,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
48,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
74,Female,0,Widowed,GEN,1,0,GANDERWAL,IGNWPS
79,Female,0,Widowed,OBC,1,0,GANDERWAL,IGNWPS
52,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
73,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
51,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
59,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
54,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
71,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
50,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
71,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
59,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
47,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
56,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
43,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
65,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
63,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
67,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
49,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
53,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
65,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
69,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
56,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
59,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
48,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
45,Female,0,Widowed,GEN,1,0,GANDERWAL,IGNWPS
58,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
62,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
62,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
72,Female,0,Widowed,GEN,1,0,GANDERWAL,IGNWPS
56,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
56,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
69,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
80,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
42,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
66,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
65,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
54,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
57,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
78,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
44,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
61,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
58,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
73,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
78,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
61,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
42,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
73,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
55,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
61,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
66,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
71,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
77,Female,0,Widowed,OBC,1,0,GANDERWAL,IGNWPS
58,Female,0,Widowed,ST,1,0,GANDERWAL,IGNWPS
61,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
40,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
45,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
75,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
73,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
53,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
44,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
48,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
46,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
45,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
45,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
44,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
60,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
41,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
50,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
59,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
62,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
44,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
65,Female,0,Widowed,GEN,1,0,GANDERWAL,IGNWPS
68,Female,0,Widowed,GEN,1,1,GANDERWAL,IGNWPS
69,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
43,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
77,Female,0,Widowed,OBC,1,1,GANDERWAL,IGNWPS
65,Female,0,Widowed,ST,1,1,GANDERWAL,IGNWPS
18,Female,1,Single,ST,1,1,REASI,IGNDPS
45,Male,1,Single,GEN,1,1,REASI,IGNDPS
36,Male,1,Single,GEN,1,1,REASI,IGNDPS
21,Female,1,Single,GEN,1,1,REASI,IGNDPS
50,Male,1,Married,GEN,1,1,REASI,IGNDPS
48,Female,1,Married,GEN,1,1,REASI,IGNDPS
18,Male,1,Married,GEN,1,1,REASI,IGNDPS
47,Female,1,Single,ST,1,1,REASI,IGNDPS
32,Female,1,Married,ST,1,1,REASI,IGNDPS
36,Male,1,Married,GEN,1,1,REASI,IGNDPS
33,Male,1,Single,GEN,1,1,REASI,IGNDPS
36,Male,1,Married,GEN,1,1,REASI,IGNDPS
35,Male,1,Single,ST,1,1,REASI,IGNDPS
40,Female,1,Married,ST,1,1,REASI,IGNDPS
58,Female,1,Married,GEN,1,1,REASI,IGNDPS
23,Male,1,Married,ST,1,1,REASI,IGNDPS
27,Male,1,Married,GEN,1,1,REASI,IGNDPS
41,Male,1,Married,GEN,1,1,REASI,IGNDPS
54,Female,1,Single,ST,1,1,REASI,IGNDPS
21,Female,1,Single,GEN,1,1,REASI,IGNDPS
40,Male,1,Married,ST,1,1,REASI,IGNDPS
46,Female,1,Married,ST,1,1,REASI,IGNDPS
31,Male,1,Married,GEN,1,1,REASI,IGNDPS
42,Male,1,Single,GEN,1,1,REASI,IGNDPS
32,Male,1,Single,GEN,1,1,REASI,IGNDPS
46,Male,1,Single,GEN,1,1,REASI,IGNDPS
45,Female,1,Married,GEN,1,1,REASI,IGNDPS
57,Male,1,Single,GEN,1,1,REASI,IGNDPS
60,Male,0,Widowed,GEN,1,0,REASI,IGNOAPS
88,Female,0,Married,GEN,1,0,REASI,IGNOAPS
71,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
66,Female,0,Single,ST,1,0,REASI,IGNOAPS
78,Female,0,Married,ST,1,0,REASI,IGNOAPS
69,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
73,Male,0,Single,ST,1,0,REASI,IGNOAPS
85,Male,0,Married,ST,1,0,REASI,IGNOAPS
75,Male,0,Single,ST,1,0,REASI,IGNOAPS
67,Female,0,Widowed,GEN,0,0,REASI,IGNOAPS
81,Female,0,Married,GEN,1,0,REASI,IGNOAPS
66,Female,0,Single,ST,1,0,REASI,IGNOAPS
76,Male,0,Married,ST,1,0,REASI,IGNOAPS
66,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
84,Male,0,Married,GEN,1,1,REASI,IGNOAPS
63,Male,0,Widowed,GEN,1,0,REASI,IGNOAPS
76,Male,0,Married,ST,1,0,REASI,IGNOAPS
63,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
86,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
61,Male,0,Single,ST,1,0,REASI,IGNOAPS
75,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
64,Male,0,Single,GEN,1,0,REASI,IGNOAPS
85,Male,0,Married,ST,1,0,REASI,IGNOAPS
82,Female,0,Single,ST,1,0,REASI,IGNOAPS
89,Male,0,Single,ST,1,0,REASI,IGNOAPS
87,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
73,Female,0,Married,ST,1,0,REASI,IGNOAPS
61,Female,0,Single,GEN,1,0,REASI,IGNOAPS
61,Male,0,Married,ST,1,0,REASI,IGNOAPS
87,Female,0,Widowed,GEN,1,0,REASI,IGNOAPS
66,Female,0,Widowed,GEN,1,0,REASI,IGNOAPS
66,Male,0,Widowed,GEN,1,0,REASI,IGNOAPS
72,Male,0,Widowed,ST,1,1,REASI,IGNOAPS
67,Female,0,Married,ST,1,0,REASI,IGNOAPS
84,Male,0,Single,ST,1,0,REASI,IGNOAPS
88,Male,0,Married,ST,1,0,REASI,IGNOAPS
74,Female,0,Single,ST,1,0,REASI,IGNOAPS
75,Male,0,Single,GEN,1,0,REASI,IGNOAPS
72,Female,0,Married,GEN,1,0,REASI,IGNOAPS
90,Male,0,Single,ST,1,0,REASI,IGNOAPS
73,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
72,Female,0,Married,ST,1,0,REASI,IGNOAPS
68,Male,0,Married,ST,1,0,REASI,IGNOAPS
61,Male,0,Widowed,GEN,1,0,REASI,IGNOAPS
70,Female,0,Single,ST,1,0,REASI,IGNOAPS
85,Female,0,Single,ST,1,0,REASI,IGNOAPS
81,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
66,Female,0,Married,GEN,1,1,REASI,IGNOAPS
65,Female,0,Married,GEN,1,0,REASI,IGNOAPS
72,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
87,Male,0,Single,GEN,1,0,REASI,IGNOAPS
77,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
83,Female,0,Widowed,GEN,1,0,REASI,IGNOAPS
72,Female,0,Widowed,ST,1,0,REASI,IGNOAPS
68,Male,0,Single,GEN,1,0,REASI,IGNOAPS
63,Male,0,Married,ST,1,0,REASI,IGNOAPS
64,Female,0,Widowed,ST,1,0,REASI,IGNOAPS
85,Male,0,Married,GEN,1,0,REASI,IGNOAPS
84,Female,0,Widowed,ST,1,0,REASI,IGNOAPS
72,Male,0,Single,ST,1,0,REASI,IGNOAPS
72,Female,0,Single,GEN,1,0,REASI,IGNOAPS
61,Male,0,Single,ST,1,0,REASI,IGNOAPS
67,Male,0,Single,ST,1,0,REASI,IGNOAPS
77,Female,0,Single,GEN,1,0,REASI,IGNOAPS
70,Female,0,Single,ST,1,0,REASI,IGNOAPS
63,Female,0,Widowed,GEN,1,0,REASI,IGNOAPS
90,Female,0,Widowed,GEN,1,0,REASI,IGNOAPS
66,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
80,Female,0,Widowed,GEN,1,0,REASI,IGNOAPS
80,Female,0,Single,GEN,1,0,REASI,IGNOAPS
76,Female,0,Single,GEN,1,0,REASI,IGNOAPS
84,Female,0,Widowed,ST,1,0,REASI,IGNOAPS
70,Male,0,Married,ST,1,1,REASI,IGNOAPS
61,Female,0,Married,GEN,1,0,REASI,IGNOAPS
66,Male,0,Widowed,GEN,1,0,REASI,IGNOAPS
78,Male,0,Married,ST,1,0,REASI,IGNOAPS
78,Female,0,Single,ST,1,0,REASI,IGNOAPS
74,Female,0,Single,ST,1,0,REASI,IGNOAPS
63,Female,0,Single,GEN,1,0,REASI,IGNOAPS
73,Male,0,Single,ST,1,0,REASI,IGNOAPS
67,Female,0,Married,ST,1,0,REASI,IGNOAPS
78,Male,0,Widowed,GEN,1,0,REASI,IGNOAPS
73,Male,0,Married,ST,1,0,REASI,IGNOAPS
69,Female,0,Married,GEN,1,1,REASI,IGNOAPS
90,Female,0,Single,GEN,1,0,REASI,IGNOAPS
73,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
73,Male,0,Married,ST,1,0,REASI,IGNOAPS
83,Female,0,Married,ST,1,0,REASI,IGNOAPS
66,Male,0,Single,ST,1,0,REASI,IGNOAPS
65,Male,0,Single,ST,1,0,REASI,IGNOAPS
67,Female,0,Widowed,ST,1,0,REASI,IGNOAPS
77,Female,0,Single,ST,1,0,REASI,IGNOAPS
63,Male,0,Widowed,GEN,1,0,REASI,IGNOAPS
88,Female,0,Single,ST,1,0,REASI,IGNOAPS
75,Male,0,Married,GEN,1,0,REASI,IGNOAPS
60,Male,0,Widowed,ST,1,0,REASI,IGNOAPS
69,Female,0,Single,GEN,1,0,REASI,IGNOAPS
79,Male,0,Widowed,GEN,1,0,REASI,IGNOAPS
80,Female,0,Married,ST,1,1,REASI,IGNOAPS
69,Male,0,Single,GEN,1,0,REASI,IGNOAPS
55,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
63,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
48,Female,0,Widowed,ST,1,1,REASI,IGNWPS
65,Female,0,Widowed,ST,1,1,REASI,IGNWPS
52,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
46,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
66,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
64,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
67,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
59,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
65,Female,0,Widowed,ST,1,1,REASI,IGNWPS
47,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
43,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
59,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
59,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
54,Female,0,Widowed,ST,1,1,REASI,IGNWPS
64,Female,0,Widowed,ST,1,1,REASI,IGNWPS
40,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
51,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
71,Female,0,Widowed,ST,1,1,REASI,IGNWPS
54,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
72,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
44,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
57,Female,0,Widowed,ST,1,1,REASI,IGNWPS
61,Female,0,Widowed,ST,1,1,REASI,IGNWPS
67,Female,0,Widowed,ST,1,1,REASI,IGNWPS
71,Female,0,Widowed,ST,1,1,REASI,IGNWPS
40,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
68,Female,0,Widowed,ST,1,1,REASI,IGNWPS
57,Female,0,Widowed,ST,1,1,REASI,IGNWPS
45,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
64,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
56,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
60,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
62,Female,0,Widowed,ST,1,1,REASI,IGNWPS
69,Female,0,Widowed,ST,1,1,REASI,IGNWPS
43,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
69,Female,0,Widowed,ST,1,1,REASI,IGNWPS
40,Female,0,Widowed,OBC,1,1,REASI,IGNWPS
43,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
50,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
76,Female,0,Widowed,SC,1,1,REASI,IGNWPS
52,Female,0,Widowed,ST,1,1,REASI,IGNWPS
71,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
74,Female,0,Widowed,ST,1,1,REASI,IGNWPS
53,Female,0,Widowed,ST,1,1,REASI,IGNWPS
69,Female,0,Widowed,ST,1,1,REASI,IGNWPS
70,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
54,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
50,Female,0,Widowed,ST,1,1,REASI,IGNWPS
47,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
79,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
63,Female,0,Widowed,ST,1,1,REASI,IGNWPS
77,Female,0,Widowed,ST,1,1,REASI,IGNWPS
48,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
54,Female,0,Widowed,ST,1,1,REASI,IGNWPS
43,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
70,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
53,Female,0,Widowed,ST,1,1,REASI,IGNWPS
66,Female,0,Widowed,ST,1,1,REASI,IGNWPS
44,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
49,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
47,Female,0,Widowed,ST,1,1,REASI,IGNWPS
50,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
49,Female,0,Widowed,ST,1,1,REASI,IGNWPS
49,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
45,Female,0,Widowed,ST,1,1,REASI,IGNWPS
78,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
77,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
47,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
66,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
51,Female,0,Widowed,ST,1,1,REASI,IGNWPS
72,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
47,Female,0,Widowed,ST,1,1,REASI,IGNWPS
52,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
73,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
64,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
43,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
72,Female,0,Widowed,ST,1,1,REASI,IGNWPS
62,Female,0,Widowed,ST,1,1,REASI,IGNWPS
69,Female,0,Widowed,ST,1,1,REASI,IGNWPS
63,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
79,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
80,Female,0,Widowed,OBC,1,1,REASI,IGNWPS
62,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
52,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
41,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
60,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
45,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
73,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
48,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
68,Female,0,Widowed,ST,1,1,REASI,IGNWPS
51,Female,0,Widowed,ST,1,1,REASI,IGNWPS
63,Female,0,Widowed,GEN,1,1,REASI,IGNWPS
76,Female,0,Widowed,ST,1,1,REASI,IGNWPS
47,Female,0,Widowed,GEN,1,0,REASI,IGNWPS
70,Female,0,Widowed,ST,1,1,REASI,IGNWPS
41,Female,1,Married,SC,1,0,KATHUA,IGNDPS
55,Male,1,Married,GEN,1,0,KATHUA,IGNDPS
50,Female,1,Married,SC,1,0,KATHUA,IGNDPS
36,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
60,Male,1,Single,SC,1,0,KATHUA,IGNDPS
24,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
33,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
31,Male,1,Married,SC,1,0,KATHUA,IGNDPS
26,Male,1,Single,ST,1,0,KATHUA,IGNDPS
23,Female,1,Single,GEN,1,0,KATHUA,IGNDPS
26,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
33,Female,1,Single,GEN,1,0,KATHUA,IGNDPS
36,Male,1,Married,GEN,1,0,KATHUA,IGNDPS
37,Female,1,Married,GEN,1,0,KATHUA,IGNDPS
28,Female,1,Married,GEN,1,0,KATHUA,IGNDPS
35,Female,1,Single,SC,1,0,KATHUA,IGNDPS
56,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
38,Male,1,Married,GEN,1,0,KATHUA,IGNDPS
33,Male,1,Married,GEN,1,0,KATHUA,IGNDPS
56,Male,1,Married,GEN,1,0,KATHUA,IGNDPS
36,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
25,Male,1,Married,ST,1,0,KATHUA,IGNDPS
26,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
56,Male,1,Single,SC,1,0,KATHUA,IGNDPS
48,Female,1,Married,SC,1,0,KATHUA,IGNDPS
54,Female,1,Single,GEN,1,0,KATHUA,IGNDPS
26,Male,1,Married,GEN,1,0,KATHUA,IGNDPS
25,Male,1,Married,SC,1,0,KATHUA,IGNDPS
45,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
48,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
46,Male,1,Single,SC,1,0,KATHUA,IGNDPS
51,Male,1,Married,ST,1,0,KATHUA,IGNDPS
38,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
49,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
43,Male,1,Married,SC,1,0,KATHUA,IGNDPS
27,Female,1,Single,GEN,1,0,KATHUA,IGNDPS
58,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
25,Female,1,Married,GEN,1,0,KATHUA,IGNDPS
45,Female,1,Single,GEN,1,0,KATHUA,IGNDPS
33,Male,1,Married,GEN,1,0,KATHUA,IGNDPS
44,Female,1,Single,SC,1,0,KATHUA,IGNDPS
60,Female,1,Single,ST,1,0,KATHUA,IGNDPS
56,Male,1,Married,GEN,1,0,KATHUA,IGNDPS
36,Male,1,Single,SC,1,0,KATHUA,IGNDPS
27,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
52,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
21,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
50,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
28,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
45,Female,1,Married,SC,1,0,KATHUA,IGNDPS
42,Male,1,Married,SC,1,0,KATHUA,IGNDPS
52,Male,1,Single,SC,1,0,KATHUA,IGNDPS
54,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
41,Female,1,Single,SC,1,0,KATHUA,IGNDPS
54,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
47,Female,1,Single,SC,1,0,KATHUA,IGNDPS
25,Female,1,Single,GEN,1,0,KATHUA,IGNDPS
59,Male,1,Single,SC,1,0,KATHUA,IGNDPS
52,Female,1,Single,ST,1,0,KATHUA,IGNDPS
42,Female,1,Single,ST,1,0,KATHUA,IGNDPS
40,Female,1,Single,SC,1,0,KATHUA,IGNDPS
30,Male,1,Married,SC,1,0,KATHUA,IGNDPS
51,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
39,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
36,Male,1,Single,GEN,1,0,KATHUA,IGNDPS
37,Male,1,Married,GEN,1,0,KATHUA,IGNDPS
